section,dataset,key,method,id,recall,latency_ms,use,dr,dlat_ms,scale,interpolation,params
matched_recall,gist1m,0.95,spann,3,0.278492,34.360588543777304,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,sift1m,0.90,curator,0,0.0005,0.06636315000747657,1,0.0,0.0,1.0,linear,"{""bucket"": ""1p""}"
matched_recall,sift1m,0.90,curator,1,0.003995,0.14436840568520054,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,sift1m,0.90,curator,2,0.014924,0.2630103564415743,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,sift1m,0.90,curator,3,0.039478,0.39183211572773674,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,sift1m,0.90,curator,4,0.270868,1.2910770307539035,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,sift1m,0.90,diskivf,0,0.0005,43.241876499152816,1,0.0,0.0,1.0,linear,"{""bucket"": ""1p""}"
matched_recall,sift1m,0.90,diskivf,1,0.003995,18.985645248893473,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,sift1m,0.90,diskivf,2,0.014924,12.51843700645827,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,sift1m,0.90,diskivf,3,0.039478,8.892901381854502,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,sift1m,0.90,diskivf,4,0.270868,7.406715769721302,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,sift1m,0.90,prefilter,0,0.0005,0.05855945,1,0.0,0.0,1.0,pchip,"{""bucket"": ""1p""}"
matched_recall,sift1m,0.90,prefilter,1,0.003995,0.4290107821782178,1,0.0,0.0,1.0,pchip,"{""bucket"": ""25p""}"
matched_recall,sift1m,0.90,prefilter,2,0.014924,1.3464938013245031,1,0.0,0.0,1.0,pchip,"{""bucket"": ""50p""}"
matched_recall,sift1m,0.90,prefilter,3,0.039478,4.963332629757785,1,0.0,0.0,1.0,pchip,"{""bucket"": ""75p""}"
matched_recall,sift1m,0.90,prefilter,4,0.270868,19.189567391304347,1,0.0,0.0,1.0,pchip,"{""bucket"": ""99p""}"
matched_recall,sift1m,0.90,spann,0,0.0005,109.13661003716317,1,0.0,0.0,1.0,linear,"{""bucket"": ""1p""}"
matched_recall,sift1m,0.90,spann,1,0.003995,12.988657476033731,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,sift1m,0.90,spann,2,0.014924,8.409248442574425,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,sift1m,0.90,spann,3,0.039478,3.3861361917476476,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,sift1m,0.90,spann,4,0.270868,1.7354301155293799,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,sift1m,0.95,curator,0,0.0005,0.0835996133063778,1,0.0,0.0,1.0,linear,"{""bucket"": ""1p""}"
matched_recall,sift1m,0.95,curator,1,0.003995,0.19240670463882115,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,sift1m,0.95,curator,2,0.014924,0.4667056603906773,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,sift1m,0.95,curator,3,0.039478,0.7612343927011873,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,sift1m,0.95,curator,4,0.270868,2.7856355740980017,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,sift1m,0.95,diskivf,0,0.0005,61.3270201811673,1,0.0,0.0,1.0,linear,"{""bucket"": ""1p""}"
matched_recall,sift1m,0.95,diskivf,1,0.003995,29.76476702094124,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,sift1m,0.95,diskivf,2,0.014924,20.65273344121331,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,sift1m,0.95,diskivf,3,0.039478,14.412255097677807,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,sift1m,0.95,diskivf,4,0.270868,13.1701065834069,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,sift1m,0.95,prefilter,0,0.0005,0.05855945,1,0.0,0.0,1.0,pchip,"{""bucket"": ""1p""}"
matched_recall,sift1m,0.95,prefilter,1,0.003995,0.4290107821782178,1,0.0,0.0,1.0,pchip,"{""bucket"": ""25p""}"
matched_recall,sift1m,0.95,prefilter,2,0.014924,1.3464938013245031,1,0.0,0.0,1.0,pchip,"{""bucket"": ""50p""}"
matched_recall,sift1m,0.95,prefilter,3,0.039478,4.963332629757785,1,0.0,0.0,1.0,pchip,"{""bucket"": ""75p""}"
matched_recall,sift1m,0.95,prefilter,4,0.270868,19.189567391304347,1,0.0,0.0,1.0,pchip,"{""bucket"": ""99p""}"
matched_recall,sift1m,0.95,spann,0,0.003995,17.836496748296526,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,sift1m,0.95,spann,1,0.014924,11.627093136372846,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,sift1m,0.95,spann,2,0.039478,7.207295347976034,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,sift1m,0.95,spann,3,0.270868,1.7811278519203904,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,yfcc100m,0.90,curator,0,0.00191625,0.13503792772495454,1,0.0,0.0,1.0,linear,"{""bucket"": ""1p""}"
matched_recall,yfcc100m,0.90,curator,1,0.00633875,0.25338772222222206,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,yfcc100m,0.90,curator,2,0.009388750000000001,0.30254812500000017,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,yfcc100m,0.90,curator,3,0.02273125,0.25769059563617763,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,yfcc100m,0.90,curator,4,0.0942975,0.31079972958136964,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,yfcc100m,0.90,diskivf,0,0.00191625,5.993009999999999,1,0.0,0.0,1.0,linear,"{""bucket"": ""1p""}"
matched_recall,yfcc100m,0.90,diskivf,1,0.00633875,14.601670094120433,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,yfcc100m,0.90,diskivf,2,0.009388750000000001,5.1474970809258975,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,yfcc100m,0.90,diskivf,3,0.02273125,4.786253784555982,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,yfcc100m,0.90,diskivf,4,0.0942975,3.590472981793252,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,yfcc100m,0.90,prefilter,0,0.00191625,0.2584515,1,0.0,0.0,1.0,pchip,"{""bucket"": ""1p""}"
matched_recall,yfcc100m,0.90,prefilter,1,0.00633875,0.8313812222222222,1,0.0,0.0,1.0,pchip,"{""bucket"": ""25p""}"
matched_recall,yfcc100m,0.90,prefilter,2,0.009388750000000001,1.21169690625,1,0.0,0.0,1.0,pchip,"{""bucket"": ""50p""}"
matched_recall,yfcc100m,0.90,prefilter,3,0.02273125,3.239395943396226,1,0.0,0.0,1.0,pchip,"{""bucket"": ""75p""}"
matched_recall,yfcc100m,0.90,prefilter,4,0.0942975,14.915625672514619,1,0.0,0.0,1.0,pchip,"{""bucket"": ""99p""}"
matched_recall,yfcc100m,0.90,spann,0,0.00191625,26.580500000000008,1,0.0,0.0,1.0,linear,"{""bucket"": ""1p""}"
matched_recall,yfcc100m,0.90,spann,1,0.00633875,16.82297100581757,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,yfcc100m,0.90,spann,2,0.009388750000000001,10.670619005207824,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,yfcc100m,0.90,spann,3,0.02273125,4.233873578326706,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,yfcc100m,0.90,spann,4,0.0942975,2.589625292397661,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,yfcc100m,0.95,curator,0,0.00191625,0.14051050000000004,1,0.0,0.0,1.0,linear,"{""bucket"": ""1p""}"
matched_recall,yfcc100m,0.95,curator,1,0.00633875,0.30030822308237787,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,yfcc100m,0.95,curator,2,0.009388750000000001,0.37004221874999993,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,yfcc100m,0.95,curator,3,0.02273125,0.37561194334126824,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,yfcc100m,0.95,curator,4,0.0942975,0.5823649734643644,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,yfcc100m,0.95,diskivf,0,0.00191625,6.308630000000002,1,0.0,0.0,1.0,linear,"{""bucket"": ""1p""}"
matched_recall,yfcc100m,0.95,diskivf,1,0.00633875,35.03091117520914,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,yfcc100m,0.95,diskivf,2,0.009388750000000001,8.771376067447378,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,yfcc100m,0.95,diskivf,3,0.02273125,8.825595566037736,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,yfcc100m,0.95,diskivf,4,0.0942975,5.691917339321785,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
matched_recall,yfcc100m,0.95,prefilter,0,0.00191625,0.2584515,1,0.0,0.0,1.0,pchip,"{""bucket"": ""1p""}"
matched_recall,yfcc100m,0.95,prefilter,1,0.00633875,0.8313812222222222,1,0.0,0.0,1.0,pchip,"{""bucket"": ""25p""}"
matched_recall,yfcc100m,0.95,prefilter,2,0.009388750000000001,1.21169690625,1,0.0,0.0,1.0,pchip,"{""bucket"": ""50p""}"
matched_recall,yfcc100m,0.95,prefilter,3,0.02273125,3.239395943396226,1,0.0,0.0,1.0,pchip,"{""bucket"": ""75p""}"
matched_recall,yfcc100m,0.95,prefilter,4,0.0942975,14.915625672514619,1,0.0,0.0,1.0,pchip,"{""bucket"": ""99p""}"
matched_recall,yfcc100m,0.95,spann,0,0.00191625,35.68875252863287,1,0.0,0.0,1.0,linear,"{""bucket"": ""1p""}"
matched_recall,yfcc100m,0.95,spann,1,0.00633875,25.01692777777778,1,0.0,0.0,1.0,linear,"{""bucket"": ""25p""}"
matched_recall,yfcc100m,0.95,spann,2,0.009388750000000001,14.973962345364338,1,0.0,0.0,1.0,linear,"{""bucket"": ""50p""}"
matched_recall,yfcc100m,0.95,spann,3,0.02273125,11.002396964786659,1,0.0,0.0,1.0,linear,"{""bucket"": ""75p""}"
matched_recall,yfcc100m,0.95,spann,4,0.0942975,2.589625292397661,1,0.0,0.0,1.0,linear,"{""bucket"": ""99p""}"
sl,arxiv,1p,curator,0,0.552,0.14811684000000003,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 12}"
sl,arxiv,1p,curator,1,0.592,0.16613564,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 16}"
sl,arxiv,1p,curator,2,0.6399999999999999,0.22150848000000006,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 24}"
sl,arxiv,1p,curator,3,0.676,0.1986246,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 32}"
sl,arxiv,1p,curator,4,0.72,0.26330352,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 48}"
sl,arxiv,1p,curator,5,0.736,0.248294,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 64}"
sl,arxiv,1p,curator,6,0.78,0.31834255999999994,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 128}"
sl,arxiv,1p,curator,7,0.824,0.37113060000000003,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 256}"
sl,arxiv,1p,curator,8,0.8639999999999999,0.52727052,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 512}"
sl,arxiv,1p,curator,9,0.912,0.7959212800000001,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 1024}"
sl,arxiv,1p,curator,10,0.94,1.26503,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 2048}"
sl,arxiv,1p,curator,11,0.96,2.8874155999999997,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 4096}"
sl,arxiv,1p,curator,12,0.96,6.4115204000000015,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 8192}"
sl,arxiv,1p,curator,13,0.96,7.278912399999999,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 65536}"
sl,arxiv,1p,curator,14,0.96,9.940742,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 32768}"
sl,arxiv,1p,curator,15,0.96,11.750896000000001,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 16384}"
sl,arxiv,1p,diskivf,0,0.5519999999999999,5.302476400000001,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 2}"
sl,arxiv,1p,diskivf,1,0.6839999999999999,6.1146812,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 3}"
sl,arxiv,1p,diskivf,2,0.7040000000000001,7.7412512,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 4}"
sl,arxiv,1p,diskivf,3,0.7559999999999999,8.4708368,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 5}"
sl,arxiv,1p,diskivf,4,0.78,8.220312799999999,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 6}"
sl,arxiv,1p,diskivf,5,0.82,11.787132000000001,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 8}"
sl,arxiv,1p,diskivf,6,0.828,12.589169199999999,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 10}"
sl,arxiv,1p,diskivf,7,0.8440000000000001,17.2012116,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 12}"
sl,arxiv,1p,diskivf,8,0.8959999999999999,28.202440000000003,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 16}"
sl,arxiv,1p,diskivf,9,0.9119999999999999,35.310936,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 20}"
sl,arxiv,1p,diskivf,10,0.924,30.443356000000005,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 24}"
sl,arxiv,1p,diskivf,11,0.924,42.862376,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 32}"
sl,arxiv,1p,diskivf,12,0.9519999999999998,57.064983999999995,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 48}"
sl,arxiv,1p,diskivf,13,0.9640000000000001,86.40237599999999,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 64}"
sl,arxiv,1p,diskivf,14,0.9719999999999999,104.15586800000001,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 80}"
sl,arxiv,1p,diskivf,15,0.98,127.62865200000002,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 96}"
sl,arxiv,1p,diskivf,16,0.988,171.91475200000002,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 128}"
sl,arxiv,1p,diskivf,17,0.996,260.38967,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 192}"
sl,arxiv,1p,diskivf,18,0.996,346.99536,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 256}"
sl,arxiv,1p,prefilter,0,1.0,1.651866,1,0.0,0.0,1.0,linear,{}
sl,arxiv,1p,spann,0,0.52,3.9668176000000006,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 2.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,1,0.624,3.8551100000000007,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 3.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,2,0.676,3.9668176000000006,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 4.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,3,0.708,3.9668176000000006,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 5.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,4,0.7080000000000001,3.6637872,0,0.0,0.0,1.0,linear,"{""max_check"": 2048, ""overfetch_factor"": 5.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,5,0.784,4.1007148,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 7.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,6,0.8,4.1563,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 8.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,7,0.8199999999999998,4.7573416,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 10.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,8,0.8399999999999999,4.4409544,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 12.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,9,0.8599999999999999,4.521837199999999,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 15.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,10,0.8599999999999999,5.5833108,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 15.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,11,0.88,5.7232372,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 20.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,12,0.8839999999999999,4.5291128,0,0.0,0.0,1.0,linear,"{""max_check"": 4096, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,13,0.8839999999999999,5.6060436000000005,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,14,0.8839999999999999,6.072875600000001,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,15,0.888,5.6340456,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 30.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,16,0.892,5.989108,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 40.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,17,0.892,6.6428199999999995,1,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 40.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,18,0.9079999999999999,6.0443448,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 50.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,19,0.912,6.5821524,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 75.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,20,0.9159999999999999,6.845792800000001,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 100.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,21,0.9159999999999999,9.0323108,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 150.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,22,0.9159999999999999,9.2976436,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 200.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,23,0.9159999999999999,10.309547199999999,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 250.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,24,0.9159999999999999,16.39764,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,25,0.9159999999999999,28.10414,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 0}"
sl,arxiv,1p,spann,26,0.936,18.069784,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 100}"
sl,arxiv,1p,spann,27,0.96,24.55666,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 200}"
sl,arxiv,1p,spann,28,0.992,45.174459999999996,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 500}"
sl,arxiv,1p,spann,29,0.992,68.00603199999999,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 1000}"
sl,arxiv,1p,spann,30,0.992,90.334092,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 1000}"
sl,arxiv,1p,spann,31,0.992,191.13504,0,0.0,0.0,1.0,linear,"{""max_check"": 65536, ""overfetch_factor"": 5000.0, ""search_internal_result_num"": 2000}"
sl,arxiv,25p,curator,0,0.5880000000000001,0.15930468,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 12}"
sl,arxiv,25p,curator,1,0.62,0.17498840000000002,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 16}"
sl,arxiv,25p,curator,2,0.6799999999999998,0.23446947999999995,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 24}"
sl,arxiv,25p,curator,3,0.7,0.18443496,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 32}"
sl,arxiv,25p,curator,4,0.7519999999999999,0.24036155999999997,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 48}"
sl,arxiv,25p,curator,5,0.772,0.23535783999999998,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 64}"
sl,arxiv,25p,curator,6,0.836,0.2822368,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 128}"
sl,arxiv,25p,curator,7,0.908,0.40079904,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 256}"
sl,arxiv,25p,curator,8,0.916,0.58243156,1,0.024,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 512}"
sl,arxiv,25p,curator,9,0.9440000000000001,0.89846888,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 1024}"
sl,arxiv,25p,curator,10,0.956,1.42844652,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 2048}"
sl,arxiv,25p,curator,11,0.956,2.8059840000000005,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 4096}"
sl,arxiv,25p,curator,12,0.96,2.2461722,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 8192}"
sl,arxiv,25p,curator,13,0.96,15.749340800000002,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 65536}"
sl,arxiv,25p,curator,14,0.96,19.082892400000002,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 32768}"
sl,arxiv,25p,curator,15,0.96,24.375412,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 16384}"
sl,arxiv,25p,diskivf,0,0.54,4.983676920000001,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 1}"
sl,arxiv,25p,diskivf,1,0.688,5.2709703999999995,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 2}"
sl,arxiv,25p,diskivf,2,0.788,6.421880799999999,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 3}"
sl,arxiv,25p,diskivf,3,0.82,7.6560820000000005,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 4}"
sl,arxiv,25p,diskivf,4,0.868,8.2590924,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 5}"
sl,arxiv,25p,diskivf,5,0.888,9.968372800000001,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 6}"
sl,arxiv,25p,diskivf,6,0.924,12.0863596,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 8}"
sl,arxiv,25p,diskivf,7,0.956,14.213912799999996,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 10}"
sl,arxiv,25p,diskivf,8,0.964,16.8241644,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 12}"
sl,arxiv,25p,diskivf,9,0.976,23.152112,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 16}"
sl,arxiv,25p,diskivf,10,0.976,30.215899,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 20}"
sl,arxiv,25p,diskivf,11,0.9840000000000001,33.086968000000006,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 24}"
sl,arxiv,25p,diskivf,12,0.992,43.77666,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 32}"
sl,arxiv,25p,diskivf,13,0.992,61.77844799999998,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 48}"
sl,arxiv,25p,diskivf,14,0.992,89.67109199999999,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 64}"
sl,arxiv,25p,diskivf,15,0.992,106.92688400000003,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 80}"
sl,arxiv,25p,diskivf,16,0.996,120.56437200000003,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 96}"
sl,arxiv,25p,diskivf,17,0.996,164.017968,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 128}"
sl,arxiv,25p,diskivf,18,1.0,75.5397475,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 192}"
sl,arxiv,25p,diskivf,19,1.0,337.08008,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 256}"
sl,arxiv,25p,prefilter,0,1.0,2.4368832,1,0.0,0.0,1.0,linear,{}
sl,arxiv,25p,spann,0,0.54,3.7397168,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1.0, ""search_internal_result_num"": 0}"
sl,arxiv,25p,spann,1,0.72,3.6903576,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 2.0, ""search_internal_result_num"": 0}"
sl,arxiv,25p,spann,2,0.76,3.6311335999999996,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 3.0, ""search_internal_result_num"": 0}"
